dataset,source,source_url,fiscal_year,cal_year,month,city,area,category,metric,value,unit,note
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,6,館山市,豊房,イノシシ,捕獲頭数,29,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,7,館山市,豊房,イノシシ,捕獲頭数,29,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,8,館山市,豊房,イノシシ,捕獲頭数,75,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,9,館山市,豊房,イノシシ,捕獲頭数,29,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,10,館山市,豊房,イノシシ,捕獲頭数,22,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,11,館山市,豊房,イノシシ,捕獲頭数,31,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,12,館山市,豊房,イノシシ,捕獲頭数,40,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,1,館山市,豊房,イノシシ,捕獲頭数,46,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,2,館山市,豊房,イノシシ,捕獲頭数,31,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,3,館山市,豊房,イノシシ,捕獲頭数,30,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,4,館山市,館野,イノシシ,捕獲頭数,2,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,5,館山市,館野,イノシシ,捕獲頭数,4,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,6,館山市,館野,イノシシ,捕獲頭数,1,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,7,館山市,館野,イノシシ,捕獲頭数,8,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,8,館山市,館野,イノシシ,捕獲頭数,26,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,9,館山市,館野,イノシシ,捕獲頭数,2,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,10,館山市,館野,イノシシ,捕獲頭数,0,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,11,館山市,館野,イノシシ,捕獲頭数,5,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,12,館山市,館野,イノシシ,捕獲頭数,3,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,1,館山市,館野,イノシシ,捕獲頭数,4,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,2,館山市,館野,イノシシ,捕獲頭数,2,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,3,館山市,館野,イノシシ,捕獲頭数,2,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,4,館山市,九重,イノシシ,捕獲頭数,20,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,5,館山市,九重,イノシシ,捕獲頭数,14,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,6,館山市,九重,イノシシ,捕獲頭数,6,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,7,館山市,九重,イノシシ,捕獲頭数,9,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,8,館山市,九重,イノシシ,捕獲頭数,15,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,9,館山市,九重,イノシシ,捕獲頭数,6,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,10,館山市,九重,イノシシ,捕獲頭数,0,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,11,館山市,九重,イノシシ,捕獲頭数,0,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,12,館山市,九重,イノシシ,捕獲頭数,3,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,1,館山市,九重,イノシシ,捕獲頭数,5,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,2,館山市,九重,イノシシ,捕獲頭数,4,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,3,館山市,九重,イノシシ,捕獲頭数,7,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,4,館山市,全市,イノシシ,捕獲頭数,84,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,5,館山市,全市,イノシシ,捕獲頭数,62,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,6,館山市,全市,イノシシ,捕獲頭数,44,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,7,館山市,全市,イノシシ,捕獲頭数,63,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,8,館山市,全市,イノシシ,捕獲頭数,162,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,9,館山市,全市,イノシシ,捕獲頭数,50,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,10,館山市,全市,イノシシ,捕獲頭数,41,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,11,館山市,全市,イノシシ,捕獲頭数,63,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,12,館山市,全市,イノシシ,捕獲頭数,92,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,1,館山市,全市,イノシシ,捕獲頭数,86,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,2,館山市,全市,イノシシ,捕獲頭数,80,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,1,,3,館山市,全市,イノシシ,捕獲頭数,72,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,4,館山市,館山,イノシシ,捕獲頭数,3,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,5,館山市,館山,イノシシ,捕獲頭数,1,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,6,館山市,館山,イノシシ,捕獲頭数,6,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,7,館山市,館山,イノシシ,捕獲頭数,8,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,8,館山市,館山,イノシシ,捕獲頭数,18,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,9,館山市,館山,イノシシ,捕獲頭数,12,頭,
tateyama_boar_district,館山市 地区別イノシシ捕獲状況（H29–R7）,https://www.city.tateyama.chiba.jp/files/300383359.pdf,2,,10,館山市,館山,イノシシ,捕獲頭数,43,頭,
